track.name,Song_title.x,Artist,Genre,file_name,song_id,danceability,energy,key,key_name,loudness,mode,mode_name,speechiness,acousticness,instrumentalness,liveness,valence,valence_1000songs,std_valence_1000songs,arousal_1000songs,std_arousal_1000songs,tempo,track.id,track.preview_url,track.uri
NA,Seeing The Future,Dexter Britain,Electronic,481.mp3,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,2.0575,3.4,1.6465,NA,NA,NA,NA
NA,Got Me (club mix),Beat Doctor,Electronic,484.mp3,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.354,6.4,1.3499,NA,NA,NA,NA
NA,Coral Reef,Psychadelik Pedestrian,Electronic,485.mp3,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.4944,2.6,0.96609,NA,NA,NA,NA
NA,D2,Foniqz,Electronic,487.mp3,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,1.2517,4.5,1.6499,NA,NA,NA,NA
NA,Cold Summer Landscape,Blear Moon,Electronic,488.mp3,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,1.3499,1.6,0.84327,NA,NA,NA,NA
NA,Chico (The Way Out),Apes on Tapes,Electronic,490.mp3,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.767,3.9,1.5951,NA,NA,NA,NA
NA,summer,General Fuzz,Electronic,493.mp3,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1.1972,3.7,1.6364,NA,NA,NA,NA
NA,Garden Theme,Deltason,Electronic,494.mp3,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.792,3.7,1.7029,NA,NA,NA,NA
NA,OutroDub,Adubter,Electronic,496.mp3,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,1.912,4.7,2.2632,NA,NA,NA,NA
NA,The Beat Goes On,Flex Vector,Electronic,497.mp3,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.3594,6.2,1.6193,NA,NA,NA,NA
NA,Drown,Altered Carbon,Electronic,498.mp3,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.5492,2.9,1.9692,NA,NA,NA,NA
NA,Bayview,Isle,Electronic,499.mp3,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1.6465,3.6,1.6465,NA,NA,NA,NA
NA,القذافي الأمازون الحرس,Music For Your Plants,Electronic,500.mp3,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,1.7512,6,1.8856,NA,NA,NA,NA
NA,Behind The Seas,Possimiste,Folk,501.mp3,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,0.96609,2.5,1.1785,NA,NA,NA,NA
NA,Capulet,The Rope River Blues Band,Folk,502.mp3,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,1.7127,4.8,1.8738,NA,NA,NA,NA
NA,Big Gay Water Fight,Plushgoolash,Folk,503.mp3,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,1.075,5.8,1.7512,NA,NA,NA,NA
NA,Rebetikaud,Sam Shalabi,Folk,504.mp3,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.8165,4.8,0.91894,NA,NA,NA,NA
NA,Mε Πιάνουνε Ζαλάδες,Caligine,Folk,507.mp3,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1.2293,4.9,1.1972,NA,NA,NA,NA
NA,Rast'e Tou Teke,Costa and Nero,Folk,512.mp3,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,2.0111,5.1,1.792,NA,NA,NA,NA
NA,Dream (instrumental),Chan Wai Fat,Folk,513.mp3,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.5492,3.1,1.7288,NA,NA,NA,NA
NA,SIDEWALK,Jason Shaw,Folk,514.mp3,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.9889,4.3,1.9465,NA,NA,NA,NA
NA,MDMA (Pt,Morus Alba,Folk,519.mp3,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,1.8886,6.8,1.9322,NA,NA,NA,NA
NA,New Rembetika   14,Mike Cooper & Viv Corringham,Folk,522.mp3,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.94868,3.5,2.2236,NA,NA,NA,NA
NA,Love,The Upsidedown-E,Folk,523.mp3,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,1.9692,5.1,1.792,NA,NA,NA,NA
NA,Black Eyes,Nettle,Folk,524.mp3,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.1547,3.3,1.3375,NA,NA,NA,NA
NA,(h) Banjo Arba Minch Garden,Cooper-Moore,Folk,525.mp3,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,2.0976,4.3,1.6364,NA,NA,NA,NA
NA,A Stranger's Map of Texas,Michael Chapman & The Woodpiles,Folk,527.mp3,527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.0575,4,1.7638,NA,NA,NA,NA
NA,TV Dinner,Hiiragi Fukuda,Folk,529.mp3,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.2293,4.7,1.6364,NA,NA,NA,NA
NA,The Tropical Lounge Prayer Directory,The New Mystikal Troubadours,Folk,530.mp3,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.6499,3.3,1.4944,NA,NA,NA,NA
NA,Sally in the Garden Sifting Sand,Black Twig Pickers and Steve Gunn,Folk,535.mp3,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.7795,6.1,2.1318,NA,NA,NA,NA
NA,Don't You Want to Go to HeavenUncle Sam,Steven Arntson,Folk,536.mp3,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.84984,5.1,1.4491,NA,NA,NA,NA
NA,Efoumernam Ena Vradi,Astral Social Club,Folk,537.mp3,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1.8974,5,2.582,NA,NA,NA,NA
NA,Trouba,Steve Gunn,Folk,540.mp3,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,1.5776,4.1,1.9692,NA,NA,NA,NA
NA,Day Into Night,Rho,Folk,544.mp3,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.8409,4.8,2.2509,NA,NA,NA,NA
NA,It's all right,Mr. & Mrs. Smith,Folk,547.mp3,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,2.201,3.4,1.9551,NA,NA,NA,NA
NA,Titanic,Michael Chapman & The Woodpiles,Folk,550.mp3,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,1.9692,4.2,1.8738,NA,NA,NA,NA
NA,Wave Graves,Paneye,Folk,554.mp3,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.4944,2.8,2.3944,NA,NA,NA,NA
NA,Views of The Holy & Divine,The Agrarians,Folk,555.mp3,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1.7512,5.2,1.6865,NA,NA,NA,NA
NA,Life on the Odyssean Wave,Steven Arntson,Folk,556.mp3,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,1.7288,5.6,2.1705,NA,NA,NA,NA
NA,Vanlig,Jahzzar,Folk,560.mp3,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,1.7127,2.9,1.2867,NA,NA,NA,NA
NA,La Minor Live at Pacific Parc Vol,La Minor,Folk,561.mp3,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.94281,6.9,0.73786,NA,NA,NA,NA
NA,Sousta Politiki,Amen Dunes,Folk,565.mp3,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.0541,3.1,1.5951,NA,NA,NA,NA
NA,The Incredible Infection of Unintended Invection,U Can Unlearn Guitar,Folk,568.mp3,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1.4491,5.4,1.5776,NA,NA,NA,NA
NA,Look inside,Jahzzar,Folk,577.mp3,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,1.354,5.6,1.6465,NA,NA,NA,NA
NA,The Surveyor,red_robin,Folk,579.mp3,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,1.3984,3.1,2.0248,NA,NA,NA,NA
NA,12 MORNINGS,Jason Shaw,Folk,582.mp3,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1.7288,3.1,1.4491,NA,NA,NA,NA
NA,Stin Ypoga,Ignatz,Folk,584.mp3,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.84327,2.5,1.1785,NA,NA,NA,NA
NA,The Bright New Year (By Bert Jansch),Yair Yona,Folk,585.mp3,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.7512,4,1.4907,NA,NA,NA,NA
NA,Hemoglobin (Live at the Tonic Room),Greg Gibbs,Folk,586.mp3,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,0.73786,5.2,1.4757,NA,NA,NA,NA
NA,Tape Eater,Pietnastka,Folk,592.mp3,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0909,2.2115,5.4545,1.1282,NA,NA,NA,NA
NA,Di Hei Hei (sung by Po Sun Yi),Chan Wai Fat,Folk,594.mp3,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1.5951,4.2,1.9322,NA,NA,NA,NA
NA,Joke,Jahzzar,Folk,598.mp3,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1.075,4,1.6997,NA,NA,NA,NA
NA,32 Ford,Joe Mazzola,Folk,600.mp3,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.2111,3.5,1.9003,NA,NA,NA,NA
NA,Ice Cream,Jahzzar,Folk,606.mp3,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1.5776,4.1,1.8529,NA,NA,NA,NA
NA,Adinatisa O Kaymenos,Daniel Padden,Folk,608.mp3,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,1.9889,2.9,1.7288,NA,NA,NA,NA
NA,Shine,Jahzzar,Folk,610.mp3,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.8409,6.3,1.4181,NA,NA,NA,NA
NA,Car Crash,Jahzzar,Folk,611.mp3,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1.8135,5.1,1.6633,NA,NA,NA,NA
NA,Wild Horse of Stony Point,Black Twig Pickers,Folk,612.mp3,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,0.5164,5.6,1.2649,NA,NA,NA,NA
NA,Going to,Jahzzar,Folk,613.mp3,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,1.4757,5.2,2.2998,NA,NA,NA,NA
NA,Talking,Moore & Sons,Folk,615.mp3,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.8165,3.2,1.8135,NA,NA,NA,NA
NA,Hot Kettle and a Lonely Gun,Greg Gibbs,Folk,616.mp3,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.2472,3.5,1.5092,NA,NA,NA,NA
NA,A Clean Slate,The Peach Tree,Folk,617.mp3,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.4142,6.5,1.7795,NA,NA,NA,NA
NA,The Blender is Not Built For That,Carter Thornton,Folk,621.mp3,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,1.1738,2.9,1.2867,NA,NA,NA,NA
NA,Zoo,Greg Gibbs,Folk,622.mp3,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.8856,4.5,2.2236,NA,NA,NA,NA
NA,Anniversary,Jahzzar,Folk,623.mp3,623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,1.6633,3.8,1.7512,NA,NA,NA,NA
NA,Night Ahead,Moore & Sons,Folk,625.mp3,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,1.2649,3.1,1.5239,NA,NA,NA,NA
NA,Volksing Ferretismico,Goto80 and the Uwe Schenk Band,Jazz,629.mp3,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,0.84327,7.4,0.96609,NA,NA,NA,NA
NA,Lansdowne,WWIII,Jazz,631.mp3,631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,2.4698,7.6,1.5776,NA,NA,NA,NA
NA,If I Can't Dance It's Not My Revolution,Quantum Jazz,Jazz,634.mp3,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.6193,4.7,2.4518,NA,NA,NA,NA
NA,The Third Man Theme (Live @ KEXP),Rat City Brass,Jazz,635.mp3,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,1.075,6.6,0.96609,NA,NA,NA,NA
NA,It smells like Chamomile Tea,Evgeny Grinko,Jazz,637.mp3,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.0656,2.2,0.91894,NA,NA,NA,NA
NA,Indian Summer,Zero V,Jazz,639.mp3,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,1.1595,6.1,0.99443,NA,NA,NA,NA
NA,¡Qué Paciencia!,Los Sundayers,Jazz,640.mp3,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,0.78881,7.6,0.84327,NA,NA,NA,NA
NA,Thriller Iller,Goto80 and the Uwe Schenk Band,Jazz,643.mp3,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.8135,3.5,1.1785,NA,NA,NA,NA
NA,By the Coast (2004),Antony Raijekov,Jazz,644.mp3,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,2.0656,4.3,1.7029,NA,NA,NA,NA
NA,Mutatis Mutandis,Cosmic Analog Ensemble,Jazz,645.mp3,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,1.767,4.6,2.0111,NA,NA,NA,NA
NA,Backed Vibes Clean,Kevin MacLeod,Jazz,646.mp3,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,1.4757,3.1,1.3703,NA,NA,NA,NA
NA,Swing 39,Latché Swing,Jazz,648.mp3,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,1.6193,5.1,2.1833,NA,NA,NA,NA
NA,City Tail,Ido Bukelman,Jazz,650.mp3,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.7512,6,1.0541,NA,NA,NA,NA
NA,Don't Rush,Zero V,Jazz,652.mp3,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1111,1.6915,2.7778,1.3017,NA,NA,NA,NA
NA,Jazz Club,Kriss,Jazz,653.mp3,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.0801,5.3,2.1108,NA,NA,NA,NA
NA,asrealasitgets2),Dizzy Banjo-Jazzy Macys (disquiet0038,Jazz,654.mp3,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,1.7764,5.1,1.912,NA,NA,NA,NA
NA,when,Stephan Siebert,Jazz,656.mp3,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.5239,2.6,1.1738,NA,NA,NA,NA
NA,Ponky Fonky Ferret,Goto80 and the Uwe Schenk Band,Jazz,657.mp3,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,0.84327,5.1,0.99443,NA,NA,NA,NA
NA,AcidJazz,Kevin MacLeod,Jazz,658.mp3,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,1.3375,4.4,1.6465,NA,NA,NA,NA
NA,05 CherryBlossom,Daddy_Scrabble,Jazz,660.mp3,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.4757,2.1,1.1972,NA,NA,NA,NA
NA,Are,Oaxacan,Jazz,661.mp3,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.7512,2.2,1.8135,NA,NA,NA,NA
NA,Rythme Gitan,Latché Swing,Jazz,662.mp3,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,2.2336,5.9,1.2867,NA,NA,NA,NA
NA,Rail Star Mode,Spartak,Jazz,663.mp3,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,1.567,3.3,1.8886,NA,NA,NA,NA
NA,Cable Swingin' Ferret,Goto80 and the Uwe Schenk Band,Jazz,664.mp3,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,1.5055,7,1.0541,NA,NA,NA,NA
NA,Crackle & Pop,Digital Primitives,Jazz,666.mp3,666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5.3,1.4944,NA,NA,NA,NA
NA,I Can't Behave,Caravan of Thieves,Jazz,667.mp3,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1.2867,4.2,1.4757,NA,NA,NA,NA
NA,LordDa Mercy,Daddy_Scrabble,Jazz,668.mp3,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,1.7029,5,1.633,NA,NA,NA,NA
NA,Vibe Ace,Kevin MacLeod,Jazz,672.mp3,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,1.8288,4.4,2.4585,NA,NA,NA,NA
NA,Mirando Hacia Atrás,Los Sundayers,Jazz,673.mp3,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,1.4181,6.6,1.3499,NA,NA,NA,NA
NA,Songe D'Automne,Latché Swing,Jazz,674.mp3,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,1.4298,6.8,1.3984,NA,NA,NA,NA
NA,Meetin' & Movin',Merkel & Fritzemeier,Jazz,675.mp3,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.3166,5.1,1.5239,NA,NA,NA,NA
NA,Neuroleptic trio instrumental 6,Neuroleptic Trio,Jazz,677.mp3,677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,1.8886,6.5,2.0138,NA,NA,NA,NA
NA,Devil with the Devil,The Underscore Orkestra,Jazz,681.mp3,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,1.8379,4.9,2.2336,NA,NA,NA,NA
NA,Resonance,Nature,Jazz,682.mp3,682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.8165,4.8,1.3984,NA,NA,NA,NA
NA,magic of fog,Rushus,Jazz,684.mp3,684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1.5239,4.3,1.7029,NA,NA,NA,NA
NA,George,Curha,Jazz,685.mp3,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.1187,4.5,2.1213,NA,NA,NA,NA
NA,is there anybody out there,Sergi Boal,Jazz,686.mp3,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,1.5092,3.4,1.6465,NA,NA,NA,NA
NA,Balancing Act Chosen Kale Mazel Tov,The Underscore Orkestra,Jazz,687.mp3,687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,0.96609,7.3,1.1595,NA,NA,NA,NA
NA,Irresistible Yvette (with Les Gauchers Quintet),Lee Maddeford,Jazz,688.mp3,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.6997,4.3,1.4944,NA,NA,NA,NA
NA,M (2003),Antony Raijekov-Ambient,Jazz,689.mp3,689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,1.5055,3.8,1.7512,NA,NA,NA,NA
NA,Infant Holy Infant Lowly,Ann Alee,Jazz,690.mp3,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,2.1705,2.4,2.1187,NA,NA,NA,NA
NA,Hard Time Killing Floor Blues,Nature,Jazz,691.mp3,691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.3375,5,1.6997,NA,NA,NA,NA
NA,Boudougou,Breuss Arrizabalaga Quintet-Nfamoudou,Jazz,692.mp3,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,1.792,6.9,1.4491,NA,NA,NA,NA
NA,Track 6,Sunny Jain's Red Baraat Festival,Jazz,695.mp3,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,1.8135,5.9,1.6633,NA,NA,NA,NA
NA,Extraordinary Vibe,Nature,Jazz,696.mp3,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,2.3476,5.3,2.3594,NA,NA,NA,NA
NA,VA Riding (Single Edit),DJ Harrison,Jazz,697.mp3,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.1353,4.8,1.6193,NA,NA,NA,NA
NA,The Keeper (Live @ KEXP),Bonobo,Jazz,698.mp3,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.7029,3.9,2.0248,NA,NA,NA,NA
NA,SYMPHONIC SLIDE,Jared C. Balogh,Jazz,699.mp3,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.5811,3.7,1.8886,NA,NA,NA,NA
NA,Moon Dream (Extended Mix),Sephirot,Jazz,700.mp3,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1.4298,4.8,1.4757,NA,NA,NA,NA
NA,Shipyard,WWIII,Jazz,702.mp3,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,2.0575,7.5,1.5092,NA,NA,NA,NA
NA,Arana,Jazz at Mladost Club,Jazz,703.mp3,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.6997,5.1,2.1318,NA,NA,NA,NA
NA,Monkeys have arrived,Daddy_Scrabble,Jazz,704.mp3,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.4757,4.1,1.1005,NA,NA,NA,NA
NA,Amari Szi,The Underscore Orkestra,Jazz,706.mp3,706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.94281,5.5,0.84984,NA,NA,NA,NA
NA,Prelude #2 in A Minor (Chopin),Ben Holmes and Patrick Farrell,Jazz,707.mp3,707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1.912,3.2,2.6583,NA,NA,NA,NA
NA,NO MATH 7,Trans Atlantic Rage,Jazz,708.mp3,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,1.6865,3.2,2.2998,NA,NA,NA,NA
NA,They Enter Through the Ear,Ehran Elisha and Roy Campbell,Jazz,710.mp3,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,1.3703,5.4,1.4298,NA,NA,NA,NA
NA,parte 1 parte 4,MarginalS,Jazz,713.mp3,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,2.1108,4.9,2.2828,NA,NA,NA,NA
NA,In The Techno Tent,Nature,Jazz,714.mp3,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1.8738,4.4,1.8974,NA,NA,NA,NA
NA,PULLING MYSELF UP THROUGH,Jared C. Balogh,Jazz,715.mp3,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,1.767,2.9,1.4491,NA,NA,NA,NA
NA,Transparente,Los Sundayers,Jazz,719.mp3,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,1.2293,7.1,1.1972,NA,NA,NA,NA
NA,Orbiting A Distant Planet,Quantum Jazz,Jazz,722.mp3,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.66667,5.7,1.6364,NA,NA,NA,NA
NA,RSJFoundation live at Pacific Parc,Rotterdam Ska Jazz Foundation,Jazz,724.mp3,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,1.1005,6,1.0541,NA,NA,NA,NA
NA,Trio Take 5,Cooper-Moore,Jazz,726.mp3,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1.8379,7,2.2608,NA,NA,NA,NA
NA,THE HAPPIEST LIFE,Jared C. Balogh,Jazz,727.mp3,727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.9579,4.3,1.767,NA,NA,NA,NA
NA,Pepper Spray Blues,The Luddites,Jazz,729.mp3,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.6499,6.4,1.075,NA,NA,NA,NA
NA,Mircoobee,Keinzweiter,Jazz,730.mp3,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.0801,3.7,1.7029,NA,NA,NA,NA
NA,Džejbe Džejbe,Neuroleptic Trio,Jazz,731.mp3,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.8738,7.3,1.7029,NA,NA,NA,NA
NA,Sandu,Hugo 'Droopy' Contini,Jazz,734.mp3,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,1.6364,5.7,1.8886,NA,NA,NA,NA
NA,Sax,Kevin MacLeod-Night on the Docks,Jazz,736.mp3,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0.94868,2.7,1.4944,NA,NA,NA,NA
NA,Balcarabic Chicken,Quantum Jazz,Jazz,739.mp3,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,0.99443,6.2,1.6193,NA,NA,NA,NA
NA,Futoristico,Gilad Atzmon,Jazz,740.mp3,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.4142,3.7,1.8886,NA,NA,NA,NA
NA,Nitro,OPRACHINA-Oprachina,Jazz,742.mp3,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.7159,6.1,2.2336,NA,NA,NA,NA
